date,K,D,J,KDJ_½ð²æËÀ²æ
2018-04-10,63.57380505252197,45.42199288814755,99.8774293812708,
2018-04-11,70.88430975132668,53.90943184254059,104.83406556889888,
2018-04-12,70.8377667845724,59.55221015655119,93.40888004061479,
2018-04-13,62.69017263172122,60.59819764827453,66.87412259861459,
2018-04-16,57.206196592516335,59.46753062968846,52.68352851817208,ËÀ²æ
2018-04-17,45.13925972714733,54.691440328841416,26.034898523759168,
2018-04-18,36.386173151431514,48.589684603038116,11.979150248218318,
2018-04-19,52.097448767620996,49.758939324565745,56.774467653731506,½ð²æ
2018-04-20,58.6249658450806,52.7142814980707,70.44633453910042,
2018-04-23,63.296643896720354,56.24173563095392,77.40646042825323,
2018-04-24,74.77046953293667,62.41798026494817,99.47544806891369,
2018-04-25,81.80253524417999,68.87949859135877,107.64860854982246,
2018-04-26,72.0905790516755,69.94985874479768,76.37201966543117,
2018-04-27,60.63816381222811,66.84596043394116,48.22257056880201,ËÀ²æ
2018-05-02,67.40322031926316,67.03171372904849,68.1462334996925,½ð²æ
2018-05-03,77.47516275252461,70.51286340354052,91.39976145049278,
2018-05-04,79.96951425841475,73.66508035516527,92.57838206491371,
2018-05-07,86.00668399032907,77.77894823355321,102.46215550388078,
2018-05-08,87.9845554960403,81.1808173210489,101.5920318460231,
2018-05-09,89.9996539127831,84.12042951829363,101.75810270176203,
2018-05-10,92.71852842063798,86.98646248574175,104.18266029043042,
2018-05-11,89.0633482963616,87.67875775594837,91.83252937718805,
2018-05-14,89.68126805883247,88.34626119024307,92.35128179601128,
2018-05-15,92.67640092811052,89.78964110286556,98.44992057860046,
2018-05-16,90.83123490966602,90.13683903846572,92.22002665206662,
2018-05-17,79.67524122542481,86.64963976745209,65.72644414137025,ËÀ²æ
2018-05-18,70.48057906790048,81.25995286760156,48.92183146849834,
2018-05-21,61.75257869418974,74.75749480979762,35.74274646297397,
2018-05-22,56.714300474362254,68.74309669798583,32.65670802711509,
2018-05-23,44.60635216005928,60.697515185343654,12.424026109490526,
2018-05-24,29.846678854114785,50.413903074934034,-11.287769587523712,
2018-05-25,21.53444711387247,40.78741775458018,-16.971494167542957,
2018-05-28,33.1779020039019,38.25091250435409,23.031881002997523,
2018-05-29,35.94838856997717,37.48340452622845,32.87835665747461,
2018-05-30,42.053447677142394,39.00675224319976,48.14683854502765,½ð²æ
2018-05-31,57.7315172946006,45.24834059366671,82.69787069646839,
2018-06-01,64.58937311165464,51.69535143299603,90.37741646897184,
2018-06-04,75.03990187763446,59.47686824787551,106.16596913715237,
2018-06-05,80.17391197460658,66.37588282345253,107.76997027691468,
2018-06-06,81.22705242751549,71.3262726914735,101.02861189959944,
2018-06-07,77.51585426631871,73.38946654975524,85.76862969944565,
2018-06-08,73.44947570679467,73.40946960210171,73.52948791618061,
2018-06-11,77.97289380799118,74.93061100406487,84.05745941584382,
2018-06-12,83.68671091010917,77.84931097274631,95.36151078483488,
2018-06-13,84.67753821511015,80.12538672020092,93.78184120492861,
2018-06-14,81.22338164112365,80.49138502717517,82.68737486902063,
2018-06-15,72.38707957128476,77.78994987521169,61.58133896343091,ËÀ²æ
2018-06-19,51.578106168373104,69.05266863959882,16.628981225921677,
2018-06-20,47.35574497103584,61.82036075007783,18.42651341295185,
2018-06-21,39.31728726267374,54.319336254276465,9.313189279468276,
2018-06-22,31.2355528015903,46.62474177004774,0.4571748646754088,
2018-06-25,34.27935936008161,42.509614300059035,17.818849480126758,
2018-06-26,33.556270154427516,39.525166251515195,21.61847796025215,
2018-06-27,23.253399383331825,34.10124396212074,1.5577102257539934,
2018-06-28,17.192242945531273,28.46491028992425,-5.353091743254687,
2018-06-29,20.675331775008285,25.868384118285594,10.289227088453664,
2018-07-02,17.58858596321309,23.10845139992809,6.548855089783096,
2018-07-03,18.34980724966512,21.52223668317377,12.004948382647818,
2018-07-04,14.882838142785983,19.30910383637784,6.030306755602268,
2018-07-05,12.855414688046096,17.15787412026726,4.250495823603771,
2018-07-06,12.698390337700973,15.671379526078496,6.752411960945928,
2018-07-09,20.677333600396064,17.340030884184355,27.35193903281948,½ð²æ
2018-07-10,30.639243421285077,21.773101729884598,48.37152680408604,
2018-07-11,32.43817429286873,25.328125917545975,46.65827104351425,
2018-07-12,40.46929337242302,30.37518173583832,60.657516645592416,
2018-07-13,59.60061153603127,40.11699166923597,98.56785126962188,
2018-07-16,67.64667316230512,49.293552166925686,104.35291515306399,
2018-07-17,67.1208294833635,55.235977939071624,90.89053257194725,
2018-07-18,63.654603351691776,58.04218640994501,74.8794372351853,
2018-07-19,58.228665085547526,58.10434596847918,58.47730331968421,
2018-07-20,53.286702649624296,56.49846486219422,46.86317822448446,ËÀ²æ
2018-07-23,42.950772287958166,51.98256733744887,24.887182188976766,
2018-07-24,52.55675068630319,52.17396178706698,53.32232848477561,½ð²æ
2018-07-25,58.790668257988976,54.37953061070764,67.61294355255164,
2018-07-26,58.35477657108561,55.704612597500294,63.65510451825624,
2018-07-27,62.08562608168393,57.83161709222818,70.59364406059542,
2018-07-30,54.11252115466912,56.59191844637516,49.15372657125704,ËÀ²æ
2018-07-31,45.5988236269223,52.92755350655754,30.941363867651816,
2018-08-01,30.64076164500129,45.49862288603879,0.9250391629262964,
2018-08-02,25.30705430988073,38.768100027319434,-1.6150371249966753,
2018-08-03,16.90524487867389,31.48048164443759,-12.245228652853505,
2018-08-06,12.589727222615643,25.18356350383027,-12.597945339813613,
2018-08-07,15.995490663030317,22.120872556896956,3.74472687529704,
2018-08-08,12.346858518365252,18.86286787738639,-0.6851601996770214,
2018-08-09,16.23375949113448,17.98649841530242,12.728281642798606,
2018-08-10,18.955256145074333,18.309417658559724,20.246933118103556,½ð²æ
2018-08-13,17.13855564310796,17.919130320075805,15.577406289172266,ËÀ²æ
2018-08-14,21.059615130087362,18.965958590079655,25.246928210102773,½ð²æ
2018-08-15,15.604369270398356,17.845428816852557,11.122250177489953,ËÀ²æ
2018-08-16,10.458009265665009,15.382955633123373,0.6081165307482799,
2018-08-17,8.471764280641706,13.07922518229615,-0.743157522667186,
2018-08-20,16.37933650246899,14.17926228902043,20.779484929366117,½ð²æ
2018-08-21,31.725514742338067,20.028013106792976,55.12051801342825,
2018-08-22,39.15297128245227,26.402999165346074,64.65291551666466,
2018-08-23,50.129320497449804,34.311772942713986,81.76441560692143,
2018-08-24,51.19031461133878,39.93795349892225,73.69503683617184,
2018-08-27,67.46020974089252,49.11203891291234,104.15655139685288,
2018-08-28,68.81185699897883,55.67864494160117,95.07828111373412,
2018-08-29,66.58164203972323,59.31297730764186,81.11897150388597,
2018-08-30,63.68069065274475,60.768881756009485,69.50430844621529,
2018-08-31,44.431815746518446,55.32319308617914,22.649061067197053,ËÀ²æ
2018-09-03,35.38414435491534,48.676843509091206,8.798746046563608,
2018-09-04,34.591394206485795,43.981693741556064,15.810795136345249,
2018-09-05,23.680508157483725,37.21463188019862,-3.3877392879460615,
2018-09-06,18.31081496213201,30.913359574176415,-6.894274261956802,
2018-09-07,19.778638546183256,27.201785898178695,4.932343842192374,
2018-09-10,20.690449462308546,25.03134041955531,12.008667547815016,
2018-09-11,25.19714174680219,25.086607528637604,25.418210183131357,½ð²æ
2018-09-12,20.910080499617894,23.6944318522977,15.341377794258285,ËÀ²æ
2018-09-13,24.594543772956815,23.994469159184074,25.7946930005023,½ð²æ
2018-09-14,38.846895239809875,28.945277852726008,58.650130013977616,
2018-09-17,52.116954940049105,36.66917021516704,83.01252438981322,
2018-09-18,65.48832852576979,46.27555631870129,103.91387293990678,
2018-09-19,71.76440127137649,54.771837969593015,105.74952787494344,
2018-09-20,75.70864161497042,61.750772518052145,103.62437980880696,
2018-09-21,82.26480406123738,68.58878303244722,109.6168461188177,
2018-09-25,82.09381097999767,73.09045901496404,100.10051491006493,
2018-09-26,84.29024984400395,76.823722624644,99.22330428272386,
2018-09-27,85.92218206654529,79.8565424386111,98.05346132241365,
2018-09-28,89.01442224646689,82.9091690412297,101.22492865694127,
2018-10-08,70.63695822375341,78.81843210207093,54.27401046711836,ËÀ²æ
2018-10-09,50.485244876441676,69.37403636019451,12.707661908936018,
2018-10-10,34.98161624241412,57.909896320934386,-10.874943914626414,
2018-10-11,25.59085700207633,47.13688321464837,-17.501195423067756,
2018-10-12,24.16173864989265,39.47850169306313,-6.4717874364483094,
2018-10-15,18.5073069598506,32.488103448658954,-9.454286017766108,
2018-10-16,15.418619685295978,26.798275527537964,-7.340691999187996,
2018-10-17,15.624991739882844,23.07384759831959,0.7272800230093566,
2018-10-18,11.58216232542305,19.24328584068741,-3.740084705105666,
2018-10-19,20.12059229338183,19.53572132491888,21.29033423030772,½ð²æ
2018-10-22,41.04346171592446,26.70496812192074,69.7204489039319,
2018-10-23,34.775475254887944,29.395137166243142,45.536151432177554,
2018-10-24,29.207256193531308,29.332510175339195,28.956748229915533,ËÀ²æ
2018-10-25,22.36682706888722,27.01061580652187,13.079249593617917,
2018-10-26,16.022329157035912,23.34785359002655,1.3712802910546387,
2018-10-29,10.681552771357275,19.12575331713679,-6.2068483202017575,
2018-10-30,9.934887994757664,16.062131543010416,-2.3195991017478406,
2018-10-31,10.735812775725883,14.286691953915572,3.634054419346505,
2018-11-01,14.221356490389462,14.264913466073535,14.134242539021319,
2018-11-02,25.287823738569145,17.93921689023874,39.985037435229955,½ð²æ
2018-11-05,33.43780323830017,23.10541233959255,54.1025850357154,
2018-11-06,39.1003794638313,28.43706804767213,60.427002296149645,
2018-11-07,41.81160049361802,32.8952455296541,59.64431042154588,
2018-11-08,48.10157376726128,37.96402160885649,68.37667808407086,
2018-11-09,49.324159706789295,41.75073430816743,64.47101050403303,
2018-11-12,46.646213998074565,43.38256087146981,53.173520251284074,
2018-11-13,48.09881468680206,44.95464547658056,54.387153107245055,
2018-11-14,40.381441489851,43.43024414767071,34.28383617421157,ËÀ²æ
2018-11-15,40.510704582977624,42.45706429277302,36.617985163386834,
2018-11-16,47.642057023572384,44.18539520303947,54.55538066463821,½ð²æ
2018-11-19,61.85085680766124,50.073882404580054,85.4048056138236,
2018-11-20,59.24285308430213,53.13020596448741,71.46814732393157,
2018-11-21,63.32073874523951,56.527050224738105,76.90811578624232,
2018-11-22,64.47333366013736,59.17581136987119,75.06837824066967,
2018-11-23,52.2073146910141,56.85297914358549,42.915985785871314,ËÀ²æ
2018-11-26,37.849748255547944,50.51856884757297,12.51210707149788,
2018-11-27,28.511854028288823,43.182997241144925,-0.8304323974233796,
2018-11-28,28.570744215580575,38.31224623262347,9.08774018149478,
2018-11-29,31.20563275574226,35.94337507366307,21.730148119900647,
2018-11-30,54.137088503828174,42.00794621705143,78.39537307738165,½ð²æ
2018-12-03,68.77690470337662,50.93093237915983,104.4688493518102,
2018-12-04,76.57245094932664,59.478105235882104,110.76114237621569,
2018-12-05,80.53759223090748,66.4979342342239,108.61690822427462,
2018-12-06,72.69227730275766,68.56271525706849,80.95140139413601,
2018-12-07,68.56036498931786,68.56193183448495,68.55723129898368,ËÀ²æ
2018-12-10,60.664893186155886,65.92958561837527,50.13550832171711,
2018-12-11,55.92630754956778,62.59515959543944,42.58860345782446,
2018-12-12,54.701034778642075,59.96378465650699,44.17553502291224,
2018-12-13,55.463772289704025,58.46378053423933,49.46375580063341,
2018-12-14,46.832479017508795,54.58668002866249,31.324076995201395,
2018-12-17,39.55498601167253,49.57611535633251,19.51272732235259,
2018-12-18,39.988667717249875,46.3802994766383,27.20540419847302,
2018-12-19,35.38307014483326,42.71455636603662,20.720097702426557,
2018-12-20,32.53409949391898,39.3210707419974,18.96015699776214,
2018-12-21,25.856066329279347,34.83273593775805,7.902727112321941,
2018-12-24,24.13131694679231,31.265596274102805,9.862758292171321,
2018-12-25,23.406385210905,28.64585925303687,12.927437126641259,
2018-12-26,20.04870125171441,25.78013991926272,8.585823916617791,
2018-12-27,15.746753215428633,22.435677684651356,2.368904276983187,
2018-12-28,18.85086936190123,21.24074157706798,14.071124931567724,
2019-01-02,13.512872718808836,18.664785290981598,3.2090475744633125,
2019-01-03,14.153995682785293,17.161188754916164,8.139609538523551,
2019-01-04,22.94476905168143,19.08904885383792,30.656209447368447,½ð²æ
2019-01-07,26.787740771296416,21.655279492990754,37.052663327907744,
2019-01-08,26.80586226858361,23.372140418188376,33.67330596937408,
2019-01-09,35.67759238958208,27.47395774198628,52.08486168477368,
2019-01-10,40.10085106673893,31.682922183570497,56.93670883307581,
2019-01-11,50.33039193922946,37.89874543545682,75.19368494677474,
2019-01-14,47.50096304720564,41.09948463937309,60.30391986287074,
2019-01-15,64.15096882885604,48.78331270253407,94.88628108149997,
2019-01-16,70.21829294472757,55.92830611659857,98.79826660098554,
2019-01-17,70.82483352713275,60.8938152534433,90.68687007451167,
2019-01-18,76.87254619483822,66.22005890057494,98.1775207833648,
2019-01-21,82.87347955002143,71.77119911705711,105.07804041595006,
2019-01-22,83.16682016686771,75.56973946699397,98.36098156661521,
2019-01-23,82.48857193514452,77.87601695637748,91.71368189267858,
2019-01-24,82.66533726493914,79.47245705923137,89.05109767635469,
2019-01-25,83.00138130587781,80.64876514144686,87.70661363473971,
2019-01-28,83.5173729449772,81.60496774262363,87.34218334968435,
2019-01-29,89.01158196331812,84.07383914952179,98.88706759091079,
2019-01-30,83.63565052934742,83.92777627613033,83.0513990357816,ËÀ²æ
2019-01-31,87.14238173817967,84.99931143014678,91.42852235424544,½ð²æ
2019-02-01,90.55361892360666,86.85074726130007,97.95936224821983,
2019-02-11,92.0559385554706,88.58581102602358,98.99619361436464,
2019-02-12,89.21631980850988,88.79598062018567,90.0569981851583,
2019-02-13,90.87450366210477,89.4888216341587,93.64586771799694,
2019-02-14,93.03091910806984,90.66952079212906,97.75371573995139,
2019-02-15,89.93621011538846,90.42508389988218,88.95846254640102,ËÀ²æ
2019-02-18,93.21556219882181,91.35524333286206,96.93619993074131,½ð²æ
2019-02-19,93.55303954187929,92.08784206920113,96.4834344872356,
2019-02-20,90.92619790121387,91.70062734653872,89.37733901056416,ËÀ²æ
2019-02-21,85.75241803400759,89.71789090902836,77.82147228396607,
2019-02-22,79.82200037218628,86.419260730081,66.62747965639684,
2019-02-25,83.87952444532007,85.57268196849402,80.49320939897217,
2019-02-26,73.65131235651798,81.59889209783535,57.75615287388325,
2019-02-27,69.84970485754346,77.68249635107138,54.184121870487616,
2019-02-28,73.57796415790256,76.31431895334843,68.1052545670108,
2019-03-01,81.5984710981153,78.07570300160405,88.6440072911378,½ð²æ
2019-03-04,81.82680225438658,79.32606941919823,86.82826792476328,
2019-03-05,83.34385242155955,80.66533041998534,88.70089642470796,
2019-03-06,82.30797510518666,81.21287864838577,84.49816801878845,
2019-03-07,72.85699589304978,78.42758439660712,61.715818885935136,ËÀ²æ
2019-03-08,57.4581974440168,71.43778874574367,29.499014840563035,
2019-03-11,61.023087043357265,67.96622151161488,47.13681810684204,
2019-03-12,61.27653785905344,65.73632696076106,52.35695965563821,
2019-03-13,62.40579555739015,64.62614982630409,57.965087019562276,
2019-03-14,65.71065600959895,64.98765188740238,67.15666425399209,½ð²æ
2019-03-15,73.99358419287948,67.98962932256141,86.0014939335156,
2019-03-18,82.66238946191966,72.88054936901416,102.22606964773067,
2019-03-19,83.49841115643129,76.41983663148653,97.65556020632079,
2019-03-20,83.48757713459055,78.7757501325212,92.91123113872928,
2019-03-21,81.72148489356793,79.75766171953677,85.64913124163024,
2019-03-22,81.70162030153811,80.40564791353722,84.29356507753988,
2019-03-25,73.95198755537116,78.25442779414853,65.34710707781645,ËÀ²æ
2019-03-26,72.48759954671802,76.3321517116717,64.79849521681066,
2019-03-27,77.26304048317569,76.64244796883969,78.50422551184766,½ð²æ
2019-03-28,80.88384924419827,78.05624839395922,86.53905094467638,
2019-03-29,80.7497735983713,78.95409012876326,84.34114053758742,
2019-04-01,83.97682413951411,80.62833479901354,90.67380282051522,
2019-04-02,85.0508781124433,82.10251590349013,90.94760253034966,
2019-04-03,84.37274425916162,82.85925868871396,87.39971540005695,
2019-04-04,87.32840603583561,84.34897447108784,93.28726916533117,
2019-04-08,86.46676213970198,85.05490369395922,89.29047903118752,
2019-04-09,90.83450027452636,86.9814358874816,98.5406290486159,
2019-04-10,89.17297004437985,87.71194727311435,92.09501558691088,
2019-04-11,74.64962966974805,83.35784140532559,57.233206198592995,ËÀ²æ
2019-04-12,61.380389608309,76.03202413965339,32.07712054562023,
2019-04-15,54.32469303038249,68.79624710322976,25.381584884687953,
2019-04-16,52.987687448945906,63.52672721846847,31.90960790990077,
2019-04-17,55.04490748373894,60.699453973558626,43.735814504099565,
2019-04-18,50.25334527857286,57.2174177418967,36.325200351925176,
2019-04-19,45.33264399632706,53.25582649337349,29.4862790022342,
2019-04-22,40.78712464938047,49.09959254537582,24.16218885738978,
2019-04-23,51.80421104571493,50.00113204548885,55.41036904616708,½ð²æ
2019-04-24,57.34315824100293,52.448474110660214,67.13252650168837,
2019-04-25,50.7287721606686,51.875240127329675,48.43583622734644,ËÀ²æ
2019-04-26,52.21607409581295,51.98885145015743,52.670519387123974,½ð²æ
2019-04-29,49.91894117210044,51.29888135747177,47.15906080135778,ËÀ²æ
2019-04-30,48.69054952598904,50.429437413644195,45.212773750678735,
2019-05-06,32.46036635065936,44.43974705931592,8.501604933346243,
2019-05-07,30.541495972298616,39.80699669697682,12.01049452294221,
2019-05-08,29.076806308838837,36.23026656759749,14.769885791321528,
2019-05-09,23.005087701038203,31.821873612077727,5.371515878959151,
2019-05-10,35.61505515390619,33.086267459353884,40.67263054301081,½ð²æ
2019-05-13,53.74116113419237,39.971232017633376,81.28101936731035,
2019-05-14,63.35118716655459,47.76455040060711,94.52446069844954,
2019-05-15,74.5908956110364,56.70666547075021,110.3593558916088,
2019-05-16,80.01098396523957,64.47477163558,111.08340862455873,
2019-05-17,78.28376020987145,69.07776782701048,96.69574497559339,
2019-05-20,73.39991539404873,70.5184836826899,79.1627788167664,
2019-05-21,70.44746294059327,70.49481010199104,70.35276861779775,ËÀ²æ
2019-05-22,64.55656034994938,68.51539351797715,56.63889401389383,
2019-05-23,49.33079117837408,62.12052607144279,23.751321392236648,
2019-05-24,37.33690449279704,53.85931887856088,4.29207572126937,
2019-05-27,33.53965117903791,47.08609631205322,6.446760913007282,
2019-05-28,33.7262117324053,42.63280145217058,15.913032292874732,
2019-05-29,38.64332918912489,41.30297736448869,33.32403283839729,
2019-05-30,45.85770557052766,42.82122009983502,51.930676511912964,½ð²æ
2019-05-31,42.50756760257399,42.71666926741468,42.08936427289261,ËÀ²æ
2019-06-03,43.02091808425565,42.818085539695005,43.42658317337694,½ð²æ
2019-06-04,32.10323110378947,39.24646739439316,17.81675852258209,ËÀ²æ
2019-06-05,24.13032867236757,34.2077544870513,3.9754770430001116,
2019-06-06,18.540156809615798,28.985221927906128,-2.3499734269648584,
2019-06-10,28.412165277270976,28.79420304436108,27.64808974309077,
2019-06-11,50.86945140772702,36.15261916548306,80.30311589221495,½ð²æ
2019-06-12,61.95644586602092,44.75389473232901,96.36154813340475,
2019-06-13,67.39125376575306,52.299681076803694,97.57439914365182,
2019-06-14,66.57001458779672,57.05645891380137,85.59712593578742,
2019-06-17,62.97904354162295,59.0306537897419,70.87582304538505,
2019-06-18,61.50293724030902,59.85474827326427,64.79931517439853,
2019-06-19,64.9150016384669,61.54149939499848,71.66200612540376,
2019-06-20,76.35658978626839,66.47986285875511,96.11004364129494,
2019-06-21,81.96499925145167,71.64157498965396,102.6118477750471,
2019-06-24,82.87529272093725,75.38614756674839,97.85358302931499,
2019-06-25,83.13334317432442,77.96854610260708,93.46293731775913,
2019-06-26,80.95089675759407,78.96266298760274,84.9273642975767,
2019-06-27,84.91673475771144,80.94735357763898,92.85549711785637,
2019-06-28,88.87913437852757,83.59128051126851,99.45484211304569,
2019-07-01,92.58608958568504,86.58955020274068,104.57916835157377,
